Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,addr2bytes,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bi2bytes,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,bytes2bi,Magic Number,The method contains a magic number: 0x80
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,JoinState,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,join,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,join,Long Statement,The length of the statement "logger.info("joining addr=" + addr.getAddress().getHostAddress() + ":"+ addr.getPort()+ " key=0x"+ GuidTools.guid_to_string(key)+ " namespace=0x"+ GuidTools.guid_to_string(namespace)+ " levels="+ levels+ " ttl_s="+ ttl_s);" is 222.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,join_get,Long Statement,The length of the statement "if (logger.isDebugEnabled()) logger.debug("namespace=0x" + GuidTools.guid_to_string(state.namespace) + " current_level="+ state.current_level+ " rendevous_point=0x"+ GuidTools.guid_to_string(key));" is 197.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,get_done_cb,Complex Method,Cyclomatic complexity of the method is 9
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Long Statement,The length of the statement "logger.info("successfully joined namespace=0x" + GuidTools.guid_to_string(state.namespace) + " levels="+ state.levels+ " ttl_s="+ state.ttl_s);" is 143.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 30
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,put_done_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,timer_cb,Long Statement,The length of the statement "logger.info("rejoining namespace=0x" + GuidTools.guid_to_string(state.namespace) + " levels="+ state.levels+ " ttl_s="+ state.ttl_s);" is 133.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,lookup_cb,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,LookupState,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,lookup,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,lookup,Long Statement,The length of the statement "logger.debug("looking up key=0x" + GuidTools.guid_to_string(key) + " namespace=0x"+ GuidTools.guid_to_string(namespace)+ " levels="+ levels);" is 141.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,lookup_get,Long Statement,The length of the statement "if (logger.isDebugEnabled()) logger.debug("namespace=0x" + GuidTools.guid_to_string(state.namespace) + " current_level="+ state.current_level+ " rendevous_point=0x"+ GuidTools.guid_to_string(key));" is 197.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,get_done_cb,Complex Method,Cyclomatic complexity of the method is 14
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,get_done_cb,Long Statement,The length of the statement "logger.debug("found successor 0x" + GuidTools.guid_to_string(hash) + "` "+ addr.getAddress().getHostAddress()+ ":"+ addr.getPort());" is 132.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,lookup_result,Long Statement,The length of the statement "else logger.debug("lookup returning 0x" + GuidTools.guid_to_string(succ_hash) + "` "+ succ_addr.getAddress().getHostAddress()+ ":"+ succ_addr.getPort());" is 153.
eliasbaixas_bamboo,bamboo.openhash.redir,JoinState,JoinState,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,LookupCb,lookup_cb,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,LookupState,LookupState,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,init,Magic Number,The method contains a magic number: 60.0
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,init,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,timer_cb,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,timer_cb,Magic Number,The method contains a magic number: 3600
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,timer_cb,Magic Number,The method contains a magic number: 21
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,lookup_cb,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,lookup_cb,Long Statement,The length of the statement "logger.info("for key 0x" + GuidTools.guid_to_string(key) + " found successor 0x"+ GuidTools.guid_to_string(succ_hash)+ "` "+ succ_addr.getAddress().getHostAddress()+ ":"+ succ_addr.getPort()+ " using "+ +gets+ " gets` lat="+ lat_ms+ " ms");" is 240.
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,lookup_cb,Long Statement,The length of the statement "logger.info("for key 0x" + GuidTools.guid_to_string(key) + " found wrong successor 0x"+ GuidTools.guid_to_string(succ_hash)+ "` "+ succ_addr.getAddress().getHostAddress()+ ":"+ succ_addr.getPort()+ ": should be 0x"+ GuidTools.guid_to_string(expected_succ));" is 257.
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,init,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,make_parents,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,make_parents,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,make_parents,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Complex Method,Cyclomatic complexity of the method is 11
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 3600
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,write,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,read,Complex Method,Cyclomatic complexity of the method is 8
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,read,Long Statement,The length of the statement "logger.debug("level " + l + " have "+ rblocks.elementAt(l).getFirstPriority()+ " need "+ rnext.elementAt(l).longValue());" is 121.
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Long Statement,The length of the statement "while ((!rblocks.elementAt(0).isEmpty()) && (rnext.elementAt(0).longValue() == rblocks.elementAt(0).getFirstPriority())) {" is 122.
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,run,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,main,Complex Method,Cyclomatic complexity of the method is 15
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,main,Long Method,The method has 119 lines of code.
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,main,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,PredMsg,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,PredMsg,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,select_cb,Complex Method,Cyclomatic complexity of the method is 9
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,handle_inb_pkt,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,handle_inb_pkt,Magic Number,The method contains a magic number: 0xff
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,recv,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,recv,Long Statement,The length of the statement "logger.debug("got i3 message for 0x" + GuidTools.guid_to_string(inb.dest) + ":\n"+ ByteUtils.print_bytes(inb.payload_bytes));" is 125.
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,timer_cb,Magic Number,The method contains a magic number: 3600
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,send_i3_range,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,send_i3_range,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,send_i3_range,Magic Number,The method contains a magic number: 41
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,send_i3_range,Magic Number,The method contains a magic number: 0x02
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,lookup_cb,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.openhash.i3,PredMsg,PredMsg,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.openhash.i3,PredMsg,PredMsg,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.db,Load,readNext,Long Statement,The length of the statement "StorageManager.Key newKey=new StorageManager.Key(oldKey.time_usec`oldKey.ttl_sec`oldKey.guid`ZERO_HASH`oldKey.data_hash`oldKey.put`oldKey.client_id);" is 149.
eliasbaixas_bamboo,bamboo.db,Load,readNext,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.db,Load,readNext,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,Load,handleEvent,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.db,StorageManager,storage_changed,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,storage_changed,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.db,StorageManager,storage_changed,Magic Number,The method contains a magic number: 256
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.db,StorageManager,expiryTime,Magic Number,The method contains a magic number: 1000000
eliasbaixas_bamboo,bamboo.db,StorageManager,ttlRemaining,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.db,StorageManager,ttlRemaining,Magic Number,The method contains a magic number: 1000000
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 21
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 0x7fffffffffffffffL
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,Key,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.db,StorageManager,serialize,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,compareTo,Complex Method,Cyclomatic complexity of the method is 14
eliasbaixas_bamboo,bamboo.db,StorageManager,compareTo,Magic Number,The method contains a magic number: 0xff
eliasbaixas_bamboo,bamboo.db,StorageManager,compareTo,Magic Number,The method contains a magic number: 0xff
eliasbaixas_bamboo,bamboo.db,StorageManager,toStringBuffer,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,toStringBuffer,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.db,StorageManager,toString,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.db,StorageManager,PutResp,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.db,StorageManager,toString,Long Statement,The length of the statement "return "(PutResp inval_put_key=" + inval_put_key + " inval_put_data="+ inval_put_data+ " inval_rm_key="+ inval_rm_key+ " inval_rm_data="+ inval_rm_data+ " user_data="+ user_data+ ")";" is 183.
